layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,om,porosity,bd,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m,sample_type,sample_type_source
BB_84-2,BB_84,clay loam,1.589344131582093,1.2264959730524727,0.10571379817683117,0.42524298982108205,32.0,38.0,30.0,4.9983116338046205,22.5,36.8042,48.256,Babaeian_Zanjan,0.195,0.33618000000000003,,1.393445133127425,0.0072307744583384416,10,0.07459116600116542,0.4212656307374744,2.5380046171852655,3.227190087615897,0.05311336327692884,0.005885894584828927,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_87-2,BB_87,clay loam,0.5158944277767756,1.4417216799510126,0.11304531727757522,0.5310271564317686,40.0,31.0,28.999999999999996,5.400518742584832,22.5,36.8393,48.255,Babaeian_Zanjan,0.332,0.572368,,1.4246834246655837,0.009177782959823891,11,0.13048457385359322,0.5389259774423242,0.2532040653224884,1.0100000197657508,0.6336071009189437,0.007623914846958952,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_88-1,BB_88,sandy loam,0.4646065882085205,1.33042471778765,0.072237936440719,0.4220956506203983,63.0,21.0,16.0,3.5704281755387144,7.5,36.8393,48.2666,Babaeian_Zanjan,0.488,0.841312,,1.4944338182742847,0.006184700224078895,11,0.09356869203468438,0.42605491694174075,0.26265491256483076,1.01,0.45138818226365224,0.004251988019674922,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_88-2,BB_88,sandy loam,1.9436645703459061,1.1740940812741147,2.231875265256639e-12,0.47210389303629524,61.0,21.0,18.0,8.878498491199059,22.5,36.8393,48.2666,Babaeian_Zanjan,0.683,1.177492,,1.5130834856191495,0.012904102182518433,10,1.1984109779477269e-13,0.4729982317285724,1.6770726947732657,1.0100000047601643,0.17706040173944473,0.012796076062267393,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_89-1,BB_89,sandy loam,1.7065389230161647,1.1933470980833532,0.018191540164631398,0.43272221063825655,57.99999999999999,24.0,18.0,9.66990964208402,7.5,36.8334,48.2835,Babaeian_Zanjan,0.527,0.908548,,1.4038108686564912,0.006659905790211356,10,5.715578107411882e-18,0.4301584216081581,2.443902871590357,2.160361732321474,0.0771215038999581,0.00597553185070569,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_99-1,BB_99,loam,0.979284670789161,1.3016239932034537,0.0729399633165529,0.5057891660635959,42.0,32.0,26.0,8.4443451529726,7.5,36.89,48.303,Babaeian_Zanjan,0.644,1.110256,,1.2993464360357971,0.006813743582650369,11,0.06158530457570904,0.5043958716283831,1.1798488323947267,1.5054147234375992,0.18030671968657513,0.006699896745697987,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_99-2,BB_99,clay loam,1.941477042999818,1.1514212225945226,2.072876661684938e-18,0.4614358904496205,37.0,28.000000000000004,35.0,7.707937886939973,22.5,36.89,48.303,Babaeian_Zanjan,0.449,0.774076,,1.4694417505456798,0.007929285624505294,9,8.658758093475771e-17,0.4615725477920624,1.6267406372374555,1.01,0.15438250521893804,0.007451722675377737,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_100-2,BB_100,loam,1.5247798798069583,1.1581682711233285,7.629480872051272e-10,0.456257422460937,41.0,33.0,26.0,5.7370882907237375,22.5,36.8837,48.3112,Babaeian_Zanjan,0.507,0.874068,,1.5598074749338764,0.008127143542473503,11,6.1834141664008135e-15,0.45303043101904217,1.7729007760202977,1.630388991579601,0.0936495468173778,0.007807591079199215,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_101-1,BB_101,loam,1.1233994390380548,1.16843945714804,1.0798323747651538e-14,0.416351409249672,42.0,33.0,25.0,4.379948271545177,7.5,36.8845,48.2946,Babaeian_Zanjan,0.273,0.470652,,1.2975663790329706,0.008019236996492186,11,2.2482824470292333e-16,0.41806652680468,0.9954113331824566,1.01,0.1714082237001238,0.0074906641221519875,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_101-2,BB_101,clay loam,0.7507745574334304,1.2408839735422936,0.05039796757421279,0.5537140173894216,30.0,35.0,35.0,6.482620989106606,22.5,36.8845,48.2946,Babaeian_Zanjan,0.371,0.639604,,1.3117059364722832,0.0077039064193605514,11,0.09084642657180267,0.5556175441819656,0.45238381356797774,1.01,0.3224038092875121,0.006082667682372491,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_103-1,BB_103,loam,0.6272151296998271,1.1623652126329906,2.5376979436029713e-21,0.42690193010526667,50.0,28.999999999999996,21.0,6.021050700928096,7.5,36.8761,48.2829,Babaeian_Zanjan,0.839,1.4464359999999998,,1.33516395011573,0.015541191048586082,11,1.5013415830698804e-34,0.4285518284314868,0.5458678332038982,1.01,0.16621285182309903,0.014812541620130288,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_104-2,BB_104,loam,0.03775214448079287,1.8559006171109405,0.11541351601396554,0.34533497868811497,50.0,31.0,19.0,10.052597181976106,22.5,36.8736,48.2724,Babaeian_Zanjan,0.468,0.806832,,1.4480432851190717,0.01934047790585562,9,0.11235113619937871,0.3487856929080186,0.019978493211482807,1.01,0.9799999999916379,0.019019340913707234,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_105-1,BB_105,loam,1.929314451121515,1.2126142850018713,0.056301813487810604,0.49127199992799886,45.0,37.0,18.0,9.492651858992282,7.5,36.8555,48.26,Babaeian_Zanjan,0.293,0.5051319999999999,,1.3665100280036253,0.023592646532073314,11,0.017732710121102092,0.4857130720803007,2.8812572921694204,3.267044277215645,0.0508385081301496,0.02283660700640546,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_108-1,BB_108,loam,1.1242139628193226,1.3009612278626015,0.08078916098529083,0.4162578884928599,50.0,31.0,19.0,7.646959089834366,7.5,36.8457,48.2805,Babaeian_Zanjan,0.78,1.3447200000000001,,1.4993281610284301,0.0076139814999977885,11,0.06577744434947992,0.41439286736886066,1.5342686889963717,1.7366722974375062,0.14546882979598766,0.007406825074855985,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_108-2,BB_108,loam,2.0082333816847737,1.1587525056306447,1.5442576025608518e-11,0.4809893862948293,50.0,31.0,19.0,21.410340962840305,22.5,36.8457,48.2805,Babaeian_Zanjan,0.683,1.177492,,1.5350442416316343,0.0165630952399164,10,3.150583048151079e-17,0.4816195406343852,1.752945047597403,1.010000000151047,0.1609938089409038,0.016510192340134535,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_115-1,BB_115,loam,0.7032761958381281,1.3609972516631594,0.09666005009001591,0.47487987382522523,44.0,32.0,24.0,4.086127631522662,7.5,36.907,48.3415,Babaeian_Zanjan,0.429,0.739596,,1.3900377016705032,0.0054684257614769395,11,0.09921922169721599,0.4754977544659762,0.6596323320209168,1.302420458977628,0.28732784586168564,0.00545054325692112,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_115-2,BB_115,loam,1.2392263945515476,1.2144300863394561,0.044185822022167746,0.4917996510380687,32.0,44.0,24.0,6.470348474405427,22.5,36.907,48.3415,Babaeian_Zanjan,0.585,1.00854,,1.517117180186402,0.013730807539021225,11,2.4247428970696676e-18,0.48360001634937894,1.8582658900808364,3.0479336525061838,0.05372001888547928,0.012243731137410589,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_116-1,BB_116,clay loam,1.1360747482357534,1.236982149705112,0.06131384268566106,0.4746802062699842,38.0,33.0,28.999999999999996,11.311065688307652,7.5,36.8986,48.3528,Babaeian_Zanjan,0.722,1.2447279999999998,,1.4042749453942613,0.014756853624418684,10,0.026587116232050935,0.46585402849215257,1.6755844733546565,2.9769298857941875,0.06185401028088876,0.01358411618350873,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_116-2,BB_116,clay loam,1.3502884696270163,1.282203917147685,0.10262950400350164,0.492000094509095,40.0,33.0,27.0,4.858108563198581,22.5,36.8986,48.3528,Babaeian_Zanjan,1.053,1.8153719999999998,,1.46350988620048,0.01183457358032487,11,0.06900183709116349,0.4869008055639709,2.2355784000628334,3.053352671198492,0.06869034235655296,0.010779905116906517,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_117-1,BB_117,clay loam,0.8715316983085364,1.33411328825691,0.09100616824657728,0.5227290506567804,30.0,41.0,28.999999999999996,6.6733530273787975,7.5,36.8888,48.3595,Babaeian_Zanjan,0.644,1.110256,,1.4218034363357785,0.007577233762420633,11,0.06863722972938822,0.5161168822322688,1.240495090529845,2.1353467334490883,0.1259723418002837,0.006481606881761441,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_117-2,BB_117,clay loam,1.2337944959263485,1.132033956817709,2.450036525106373e-14,0.4093097282979835,38.0,32.0,30.0,7.5173659524500325,22.5,36.8888,48.3595,Babaeian_Zanjan,0.897,1.546428,,1.6134504450440537,0.014016971331247303,11,3.413843212179808e-17,0.40992018991380186,1.101712986919546,1.01,0.1337088502639364,0.01382712032368567,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_118-2,BB_118,loam,1.8240680995652805,1.1654512464030733,1.0286848719329967e-22,0.4045675621225215,51.0,31.0,18.0,33.20106213186321,22.5,36.8776,48.3622,Babaeian_Zanjan,0.585,1.00854,,1.7005713627783356,0.015592543489711662,10,1.9103633383259623e-24,0.40408083084866925,1.47576985175091,1.01,0.16993219616867244,0.015066212014338543,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_122-2,BB_122,clay loam,0.9575888678864297,1.2634442267441346,0.10790262372833549,0.5122953092089448,26.0,39.0,35.0,8.381604377203706,22.5,36.8669,48.3295,Babaeian_Zanjan,0.702,1.210248,,1.3895298483865062,0.007004002608822207,11,0.1348534233884325,0.5137882711178129,0.5641976663381708,1.01,0.34797470074505316,0.00605485531460965,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_123-1,BB_123,loam,0.7023773217588103,1.2817056890719556,0.04174917296861395,0.5334969148098563,47.0,34.0,19.0,7.088442559006563,7.5,36.862,48.3074,Babaeian_Zanjan,0.761,1.311964,,1.4334734118479477,0.0046531116116980825,11,0.07061010033693248,0.5371975617421652,0.4339189142757171,1.0100000000000282,0.3632446447277693,0.003054629971166078,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_123-2,BB_123,loam,1.4730442754151718,1.2224148455775778,0.05689888314083677,0.45058840779088577,47.0,28.999999999999996,24.0,13.88586098154169,22.5,36.862,48.3074,Babaeian_Zanjan,0.78,1.3447200000000001,,1.6107796056966686,0.011194111560248458,10,0.02219247076714554,0.445241446039774,2.2219348216666255,2.636907004429699,0.06560363150302143,0.010094525942272461,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_125-1,BB_125,loam,0.9266596267146378,1.4728844706563993,0.1201051398622632,0.5929642740468785,46.0,28.999999999999996,25.0,5.973301333114693,7.5,36.8676,48.2929,Babaeian_Zanjan,0.722,1.2447279999999998,,1.3451398372417782,0.013531093802612757,11,0.09598590277384603,0.5783744036499003,1.6005089108566983,5.648307267315394,0.06039279647099159,0.008410824308015328,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
BB_125-2,BB_125,sandy clay loam,1.6828193706845742,1.1919813972511901,0.04100376237077753,0.45977081132431424,47.0,27.0,26.0,3.7685713020197444,22.5,36.8676,48.2929,Babaeian_Zanjan,0.527,0.908548,,1.5086527715135292,0.013595509268915491,11,9.858803914009057e-20,0.4550895430869635,2.518541343884287,2.7068662963039376,0.05519830592342655,0.01282659186958391,undisturbed,"Babaeian et al. 2015: 0-100 cm on undisturbed cores, 330-15000 cm on disturbed samples; Ks on repacked samples, used as undisturbed (project decision)"
