layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,om,porosity,bd,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m,sample_type,sample_type_source,island,locality,sand_resin,silt_resin,clay_resin,texture_class_resin
AR_C1S-29_nov99,AR_C1,sandy loam,0.28684085184779134,1.4263375312509228,0.24061972152046823,0.6776964424788603,69.8,22.7,7.5,7.733,7.5,28.52,-16.38,Armas_Canarias,1.0440835266821347,1.8,,0.87,0.006550223994262786,13,0.25646405953670415,0.6825363453095576,0.18427314824109167,1.1169790872327348,0.48660853208032256,0.005855418643208839,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",46.0,24.5,29.5,sandy clay loam
AR_C1S-3_nov99,AR_C1,sandy loam,0.6353076061755768,1.2508673881806178,0.19727851681558622,0.6274340748932695,61.80000000000001,26.900000000000002,11.300000000000002,5.9399999999999995,7.5,28.52,-16.38,Armas_Canarias,1.6821345707656612,2.9,,0.8,0.0029255254897541465,14,0.18924356896299077,0.6266175060250061,0.6991024046742221,1.3507507129360632,0.17509296750460696,0.002876477880254289,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-30_nov99,AR_C1,sandy loam,0.29110742115393723,1.473118664715421,0.2942643907262748,0.6376191986826272,66.96696696696698,20.62062062062062,12.412412412412412,205.14000000000001,7.5,28.52,-16.38,Armas_Canarias,1.4501160092807426,2.5,,0.9,0.0051815260065268594,14,0.2966846931911763,0.6385228122155037,0.2677902092577127,1.3846602236390626,0.3580938381704081,0.005154700063531995,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-31_nov99,AR_C1,sandy loam,0.33198596079994513,1.4516308302687997,0.27957432926902864,0.6200373175287311,70.5,19.6,9.9,9.57,7.5,28.52,-16.38,Armas_Canarias,1.5661252900232019,2.7,,0.88,0.005119287507307536,14,0.27526359732039213,0.6186824842206332,0.37646205059891913,1.6227700291541116,0.25875940215502263,0.005040718215621694,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-32_nov99,AR_C1,sandy loam,0.29115916062140507,1.3915647138363423,0.23610642627759185,0.6438564159239933,66.6,21.9,11.5,2461.7,7.5,28.52,-16.38,Armas_Canarias,1.334106728538283,2.3,,0.88,0.006262882335270501,13,0.2118657829728058,0.6382272930452602,0.41916224067568725,2.174719915118941,0.14118039999134763,0.004968625364839687,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",41.4,20.6,38.0,clay loam
AR_C1S-33_nov99,AR_C1,sandy loam,0.18152187143847093,1.454164867412817,0.23990569107107632,0.6646382976581258,70.37037037037038,20.520520520520524,9.10910910910911,16.369999999999997,7.5,28.52,-16.38,Armas_Canarias,1.160092807424594,2.0,,0.94,0.004462549236994524,13,0.24888924975333168,0.6666776940590171,0.14664214010255633,1.2851197551540061,0.4020980340422483,0.004238895463968499,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-34_nov99,AR_C1,sandy loam,0.13080209543233687,1.4846703752964818,0.22403633320892913,0.6098912618862732,66.63336663336663,21.77822177822178,11.588411588411589,26.53,7.5,28.52,-16.38,Armas_Canarias,1.6589327146171695,2.8600000000000003,,0.93,0.006936179029469773,13,0.18373093603673907,0.602710875677759,0.22854627028004754,3.4935233183465755,0.09100584603697738,0.0036817378779609696,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-35_nov99,AR_C1,sandy loam,0.219373209602886,1.4236858562260681,0.24141421093066784,0.6436942390831772,70.69999999999999,20.599999999999998,8.699999999999998,14.23,7.5,28.52,-16.38,Armas_Canarias,1.334106728538283,2.3,,0.87,0.004683788783613097,13,0.23498732036540493,0.641345115613372,0.24772217554294299,1.5884205309982982,0.24657937036177885,0.004580544265069746,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-4_nov99,AR_C1,sandy loam,0.5551686901560332,1.3222368999533585,0.20313689603112842,0.6289167456509712,66.5,21.8,11.7,5.6899999999999995,7.5,28.52,-16.38,Armas_Canarias,1.334106728538283,2.3,,0.75,0.003648523695126057,14,0.19797153650735116,0.6280330628853729,0.6048312511210663,1.4189779442295354,0.2161073271752618,0.0036003217789891866,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",44.0,20.0,36.0,clay loam
AR_C1S-5_nov99,AR_C1,sandy loam,0.13935626715436375,1.407090707369609,0.25985745909542957,0.6133250973899916,64.86486486486487,19.41941941941942,15.715715715715717,139.07999999999998,7.5,28.52,-16.38,Armas_Canarias,1.2761020881670535,2.2,,0.91,0.007723914368633474,14,0.19658061521055056,0.6059858155555878,0.2754127808169011,10.999999801553395,0.02147059178467463,0.0029235472166537924,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-6_nov99,AR_C1,clay loam,0.044747421069417,1.4232791597293448,0.33737498501171476,0.678293604787409,38.8,23.0,38.2,4.55,7.5,28.52,-16.38,Armas_Canarias,1.2761020881670535,2.2,,0.94,0.011345594248638383,14,0.25967438282086946,0.6766334212107438,0.07671387686663471,2.0063271757281216,0.12070701501257204,0.01116972206767974,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-7_nov99,AR_C1,sandy loam,0.3221683079051212,1.5463450104885301,0.23463678109880828,0.6490041824434797,64.9,22.3,12.8,946.8100000000001,7.5,28.52,-16.38,Armas_Canarias,1.740139211136891,3.0,,0.7,0.007634325469843457,14,0.228510523368195,0.6462119678008182,0.3802768373704021,1.825620335919579,0.27047695702097146,0.007367392514225728,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-8_nov99,AR_C1,sandy clay loam,0.13699553013489302,1.542424763972246,0.2812470352921283,0.5728176411102217,53.5,20.7,25.8,0.32999999999999996,7.5,28.52,-16.38,Armas_Canarias,1.334106728538283,2.3,,0.93,0.007079645078273233,13,0.2577301442294427,0.5684639742042864,0.24263827507383043,3.57324661823531,0.10184471928528635,0.005733516040419326,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C1S-9_nov99,AR_C1,sandy loam,0.2247258708237072,1.4873963334743596,0.228000410599995,0.5616841156227087,66.73326673326673,20.17982017982018,13.086913086913087,1.4300000000000002,7.5,28.52,-16.38,Armas_Canarias,1.7981438515081207,3.1,,0.81,0.005669994798054312,13,0.21049045039116196,0.5575765876893215,0.3380064745825877,2.3829496807642814,0.1566024138730924,0.004328981114791288,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle Guerra, La Laguna",,,,
AR_C2S-2_jul00,AR_C2,clay,0.21919709160041043,1.3332566843362215,0.24286064796237453,0.5657770398441841,14.138576779026216,34.26966292134831,51.59176029962546,15.01,7.5,28.08,-16.65,Armas_Canarias,1.705336426914153,2.94,,1.02,0.009353919952797596,12,0.18090606382469876,0.55753246811643,0.40762099346626834,9.910280380242748,0.020000000000000004,0.003955719855219302,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",25.757575757575758,26.060606060606062,48.18181818181818,clay
AR_C2S-4_jul00,AR_C2,clay,0.13483370656518234,1.1143200536602194,2.235881458317952e-08,0.5684559157023665,10.318949343339588,38.273921200750465,51.407129455909946,100.08,7.5,28.08,-16.65,Armas_Canarias,0.8642691415313225,1.49,,1.21,0.007341110063798873,14,2.336853855399552e-25,0.5651745077084369,0.17043084338517223,1.600750193419452,0.06634629074250802,0.007011593967108282,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",21.51898734177215,30.27426160337553,48.20675105485232,clay
AR_C2S-6_jul00,AR_C2,clay,0.12215520288605435,1.232280716189163,0.1912354207035192,0.5996200059708654,16.774791473586657,38.83225208526413,44.39295644114921,1.6010000000000002,7.5,28.08,-16.65,Armas_Canarias,1.5951276102088168,2.75,,1.09,0.006237075514072649,12,1.151066134076024e-12,0.5939253142358945,0.258605824867532,5.324722585269161,0.0200000000000289,0.0026082545406966866,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",25.159914712153515,29.42430703624733,45.41577825159914,clay
AR_C3S-1_jul00,AR_C3,silty clay,0.5758580589942432,1.1657892503030918,0.13886151673075925,0.6611387146745665,16.135662898252825,40.59609455292908,43.26824254881809,155.0,7.5,28.08,-16.65,Armas_Canarias,3.138051044083527,5.41,,1.03,0.008961453511146238,13,0.0007967394327789274,0.6534177796709217,0.8948592263399053,3.691222206262278,0.028527752541919697,0.0064799186053510205,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",24.134312696747113,28.436516264428118,47.429171038824755,clay
AR_C3S-2_jul00,AR_C3,silty clay,0.8090568738679762,1.3755108535954657,0.2690079933353359,0.6269974046649058,16.6988416988417,40.44401544401545,42.85714285714286,70.84,7.5,28.08,-16.65,Armas_Canarias,3.2540603248259865,5.61,,0.99,0.011723927999055113,13,0.24783761125805687,0.6190636997950529,1.1780162062015431,9.922642851041317,0.029473020495953423,0.009237232793587373,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",29.709364908503765,25.080731969860064,45.20990312163617,clay
AR_C4P-3_jul00,AR_C4,clay loam,0.12865936125640695,1.1063648174306162,1.2189007964865169e-16,0.6202187219639596,42.6,24.1,33.3,0.45999999999999996,22.5,28.08,-16.65,Armas_Canarias,1.2819025522041763,2.21,,1.0,0.012616996076589925,13,2.9885026327979775e-24,0.621187612881648,0.11480587178048683,1.0100000000000002,0.10870183316817787,0.012502496293557548,undisturbed,"Armas Espinel (2013): undisturbed rings, Tempe cells and pressure plates; Ks on the rings",Tenerife,"Valle de San Lorenzo, Arona",,,,
