layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,om,porosity,bd,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m,sample_type,sample_type_source,soil,county,horizon,saturation_point,pdf_page
NJ26_S58NJ-8-4_8-14,NJ26_S58NJ-8-4,sandy loam,1.960127290258576,1.3228213661941348,0.03455872876610626,0.32953764541709135,75.19999999999999,19.099999999999998,5.699999999999999,1.7779999999999998,27.94,,,SSIR26_NewJersey,0.24,0.41375999999999996,0.32899999999999996,1.7,0.009753497725683185,9,0.03316740536587509,0.32900001334140516,2.2025747272244156,8.54061095626106,0.03645908910908409,0.009366886285091407,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,A2,True,25
NJ26_S58NJ-8-4_24-36,NJ26_S58NJ-8-4,sandy clay loam,8.48863634387994,1.3180258343895654,0.14442000099999996,0.3780280610311418,69.7,5.7,24.6,4.572,76.2,,,SSIR26_NewJersey,0.18,0.31032,0.37799999999999995,1.66,0.008540039714586035,9,0.14442000099999996,0.37800000520032706,8.63520909014198,4.385238656280112,0.0723508573509958,0.008520030712676313,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,IIB22t,True,25
NJ26_S58NJ-8-4_36-96,NJ26_S58NJ-8-4,sandy clay loam,31.62277660162478,1.236271515077576,0.18792000099999998,0.35076150604240736,65.9,3.7,30.4,4.064,167.64,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.35100000000000003,1.74,0.018367172223661722,9,0.18792000099999998,0.3507548828863619,31.62277660168378,3.033399848645969,0.07790671297382279,0.01836268739227992,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,IIB23t,True,25
NJ26_S58NJ-8-6_0-6,NJ26_S58NJ-8-6,sandy loam,0.9317501136645965,1.2519303163126938,1.5789522048738325e-18,0.3809289324959316,73.0,20.8,6.2,1.27,7.62,,,SSIR26_NewJersey,0.56,0.9654400000000001,0.385,1.52,0.027484396035693578,9,4.0439120061944675e-16,0.3794544227787924,0.6973520987928021,1.01,0.2656965925538346,0.02681138659688869,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,Ap,True,27
NJ26_S58NJ-8-6_6-9,NJ26_S58NJ-8-6,sandy loam,0.5172262290854444,1.2160609217131655,5.714389594955969e-28,0.32016752295878775,64.5,26.4,9.1,0.508,19.05,,,SSIR26_NewJersey,0.25,0.431,0.327,1.75,0.01906318329866296,9,5.186938828252853e-27,0.31873550258647126,0.3733041707978337,1.01,0.23016711725546796,0.018301063938142462,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,A2,True,27
NJ26_S58NJ-8-6_9-18,NJ26_S58NJ-8-6,sandy loam,4.620184373624726,1.1367595965733546,1.2963002995888998e-11,0.36008689314944964,65.6,19.300000000000004,15.100000000000001,1.016,34.29,,,SSIR26_NewJersey,0.18,0.31032,0.36,1.7,0.007815289986443609,9,5e-324,0.36000001238946955,4.9204586916012465,5.2588001093736425,0.02575683634267276,0.007771874355592325,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,B21t,True,27
NJ26_S58NJ-8-6_18-28,NJ26_S58NJ-8-6,sandy clay loam,2.7937459422054927,1.2833984516504187,0.1437078812004387,0.33219471698849884,67.5,5.6,26.9,1.7779999999999998,58.42,,,SSIR26_NewJersey,0.12,0.20687999999999998,0.332,1.73,0.00705625895316876,9,0.1430126044833781,0.33200000900578736,3.050013746899662,6.895289932483335,0.04006865766321791,0.0069416211129860956,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,IIB22t,True,27
NJ26_S58NJ-8-6_28-60,NJ26_S58NJ-8-6,sandy clay loam,4.421824295973755,1.228398624805514,0.1415341221171932,0.35507867120215864,67.2,3.5,29.3,1.27,111.76,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.355,1.68,0.006112095460911977,9,0.14035985408746196,0.3550000072477882,4.79077866306105,5.3248433607071375,0.04180120353072713,0.006060656390925301,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Gloucester,IIB23t,True,27
NJ26_S59NJ-13-6_0-10,NJ26_S59NJ-13-6,sandy loam,0.5900612793937638,1.2147097127140953,1.189805466690941e-17,0.3781941263258629,73.28699106256207,13.30685203574975,13.406156901688183,10.921999999999999,12.7,,,SSIR26_NewJersey,0.57,0.9826799999999999,0.377,1.54,0.017760331297961233,9,1.3109594897054445e-21,0.3785198355703081,0.4857676863107606,1.0100000000234717,0.2216916235021616,0.01770912542730417,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Monmouth,Ap,True,29
NJ26_S59NJ-13-6_10-15,NJ26_S59NJ-13-6,sandy loam,0.6264372037734495,1.2225170703116839,4.1617524569074205e-23,0.36890641431828924,72.1,14.4,13.5,4.064,31.75,,,SSIR26_NewJersey,0.25,0.431,0.365,1.6,0.014083776473090136,9,1.5317260623477543e-42,0.3650190210503929,0.824716394322205,10.373772691641976,0.020000000003115085,0.012801200253045797,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Monmouth,B1,True,29
NJ26_S59NJ-13-6_15-24,NJ26_S59NJ-13-6,sandy clay loam,0.6488345819288942,1.520226692520454,0.11950708632619607,0.4368663032518199,66.4,13.3,20.3,16.002,49.53,,,SSIR26_NewJersey,0.17,0.29308,0.436,1.41,0.00573560986671203,9,0.1094618798693355,0.4360000229845497,0.9943164981363186,10.971875141773507,0.03765372005573937,0.004942125084807508,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Monmouth,B21t,True,29
NJ26_S59NJ-13-6_24-35,NJ26_S59NJ-13-6,sandy loam,1.257864602552458,1.2430603990349087,0.04885428113691273,0.41557005942989084,73.0,10.2,16.8,8.128,74.93,,,SSIR26_NewJersey,0.11,0.18964,0.413,1.47,0.01805451447715512,9,0.05042692205854718,0.41300016416599633,1.3904788863259394,10.884756229481576,0.022051699898935104,0.017037610006580124,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Monmouth,B22t,True,29
NJ26_S59NJ-13-6_35-42,NJ26_S59NJ-13-6,loamy sand,1.682448232906284,1.2461171917578786,0.012424545553682068,0.4086973314019653,84.60000000000001,5.300000000000001,10.100000000000001,19.558,97.79,,,SSIR26_NewJersey,0.05,0.0862,0.40700000000000003,1.47,0.02069113868674943,9,0.014556118443284798,0.4070000673088512,1.8069918003711292,9.360364902278803,0.026245928237146575,0.020041573636497993,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Monmouth,B3,True,29
NJ26_S59NJ-13-6_42-60,NJ26_S59NJ-13-6,loamy sand,0.6834284705702229,1.6722112191984413,0.07203000099999998,0.3995928253806799,87.2,3.8,9.0,36.068,129.54000000000002,,,SSIR26_NewJersey,0.05,0.0862,0.396,1.47,0.01501148676542863,9,0.07203000099999998,0.3960121058805398,0.8777123374416019,10.999999999619666,0.05547397012272157,0.012294937968742833,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Monmouth,C,True,29
NJ26_S60NJ-11-1_0-11,NJ26_S60NJ-11-1,loam,0.02721351683813678,1.4019455847236464,3.4571209635912007e-53,0.3255784726401813,48.6,41.5,9.9,0.762,13.97,,,SSIR26_NewJersey,0.69,1.18956,0.37799999999999995,1.58,0.026416330339817065,9,2.6585931731848817e-26,0.3325700960640213,0.017420829735367155,1.01,0.47649723137848665,0.023934577680777336,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Mercer,Ap,True,31
NJ26_S60NJ-11-1_11-14,NJ26_S60NJ-11-1,loam,0.026597655364020156,1.2722885664458137,4.498395225040121e-28,0.31480783668574286,47.0,37.9,15.1,1.27,31.75,,,SSIR26_NewJersey,0.18,0.31032,0.35,1.69,0.018102453617849446,9,1.3005056021402954e-25,0.3184898807935749,0.02013536079718076,1.01,0.29884382458205866,0.016917474454976288,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Mercer,AB,True,31
NJ26_S60NJ-11-1_14-21,NJ26_S60NJ-11-1,loam,1.1697658072237573,1.1288021628977045,2.0102958168059554e-15,0.3711060962184669,51.6,29.9,18.5,1.016,44.45,,,SSIR26_NewJersey,0.12,0.20687999999999998,0.374,1.62,0.009035288397553305,9,7.290753022272885e-19,0.37072890240560535,1.0379976180458568,1.01,0.13028766362317395,0.008670526684283055,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Mercer,B2t,True,31
NJ26_S60NJ-11-1_21-28,NJ26_S60NJ-11-1,sandy loam,0.9176758429858608,1.1340377602653193,2.468651377430971e-10,0.3363885822604434,65.5,18.8,15.7,0.762,62.230000000000004,,,SSIR26_NewJersey,0.06,0.10343999999999999,0.33899999999999997,1.72,0.008045823101993626,9,1.4793357645634941e-18,0.3361419640117978,0.8081721625986137,1.01,0.13591916051666575,0.007704664152864449,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Mercer,B31,True,31
NJ26_S60NJ-11-1_28-34,NJ26_S60NJ-11-1,sandy loam,1.5144614894165909,1.1154532141382734,6.815711221162086e-14,0.325862558923968,61.8,22.5,15.7,0.254,78.74000000000001,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.32799999999999996,1.75,0.008568178708699883,9,1.8046250568142385e-15,0.3255144369173155,1.3669470214568622,1.01,0.11629548003860035,0.008341577525876021,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Mercer,"B32,B33",True,31
NJ26_S60NJ-11-1_34-42,NJ26_S60NJ-11-1,loamy sand,8.76886668508056,1.2454052774897517,0.0575145133317958,0.35904932897290304,85.8,6.3,7.9,6.8580000000000005,96.52000000000001,,,SSIR26_NewJersey,,,0.359,1.58,0.004996247541177383,9,0.05759608726587209,0.3590000032605415,8.929980994837992,4.711765883311935,0.05199344495629149,0.0049328069980497085,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Mercer,IIC,True,31
NJ26_S58NJ-5-3_0-3,NJ26_S58NJ-5-3,sand,0.5220210099799556,1.7437900331233414,0.021000000999999994,0.46155528008422864,95.2,3.6,1.2,83.312,3.81,,,SSIR26_NewJersey,0.81,1.3964400000000001,0.45399999999999996,1.4,0.022326092161975123,9,0.021000000999999994,0.4541038668737785,0.7311449499964489,10.999999999979922,0.057822751030496444,0.01750587866690332,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Cape May,"A1,A2,B2",True,33
NJ26_S58NJ-5-3_3-14,NJ26_S58NJ-5-3,sand,0.49300981078038175,1.774437711922892,0.017940000999999994,0.4620837988299564,94.1,3.9,2.0,83.058,21.59,,,SSIR26_NewJersey,0.34,0.58616,0.451,1.38,0.02754630101822299,9,0.017940000999999994,0.45134022072029345,0.6812400009330044,10.99999999963333,0.05996002025377939,0.021227748713306228,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Cape May,A'2,True,33
NJ26_S58NJ-5-3_14-25,NJ26_S58NJ-5-3,sand,0.40834571265100705,2.3668173820294536,0.022800000999999997,0.3969340101281567,92.7,4.5,2.8,87.122,49.53,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.39399999999999996,1.52,0.012378945561831124,9,0.022800000999999997,0.39411792748365293,0.6465503118136935,10.999999999975834,0.08856595186448715,0.008952988012687698,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Cape May,B'1,True,33
NJ26_S58NJ-5-3_25-36,NJ26_S58NJ-5-3,sand,0.39710410705797017,2.4236453566066825,0.028260000999999996,0.369879119173143,90.89999999999999,4.699999999999999,4.4,37.338,77.47,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.36700000000000005,1.57,0.01330995860578257,9,0.028260000999999996,0.36714787295459084,0.6355014912003507,10.999999999871514,0.08995921983193537,0.010402386876593934,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Cape May,B'2,True,33
NJ26_S58NJ-5-3_36-48,NJ26_S58NJ-5-3,sand,0.3524203482562739,2.7265399057626456,0.011270000999999998,0.3703749936919901,97.1,1.4,1.5,70.61200000000001,106.68,,,SSIR26_NewJersey,0.02,0.034480000000000004,0.369,1.61,0.009702855433251447,9,0.011270000999999998,0.36908820526462516,0.5871572734920077,10.999999999865205,0.10222787587354802,0.008049913848325155,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Cape May,C,True,33
NJ26_S58NJ-3-4_0-11,NJ26_S58NJ-3-4,sand,0.49351711340841825,1.3713712388815864,1.3155225100855938e-19,0.4421054819703881,93.89999999999999,2.8999999999999995,3.1999999999999997,9.652,13.97,,,SSIR26_NewJersey,0.5,0.862,0.433,1.56,0.02780104526972233,9,3.439004408438869e-34,0.43321056208236547,0.6733038834874304,10.99999999980276,0.030647258302378674,0.025054581702083037,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,Ap,True,35
NJ26_S58NJ-3-4_11-15,NJ26_S58NJ-3-4,sand,0.29462610802976047,2.461664826783462,0.034020001,0.40148105485706614,92.9,3.5,3.6,15.748000000000001,33.02,,,SSIR26_NewJersey,0.11,0.18964,0.39299999999999996,1.62,0.016005636763537872,9,0.034020001,0.3939762432948661,0.5367540791921429,10.999999999995463,0.07848062567346592,0.010143037534882975,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,A21,True,35
NJ26_S58NJ-3-4_15-18,NJ26_S58NJ-3-4,sand,0.29714333244478636,2.541779843961577,0.029830001,0.3875969656927131,93.19999999999999,2.8999999999999995,3.8999999999999995,21.843999999999998,41.91,,,SSIR26_NewJersey,0.11,0.18964,0.382,1.57,0.01562587821306259,9,0.029830001,0.38253029432658225,0.5489184124532812,10.99999999999567,0.08132202152417142,0.01184499551357228,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,A22,True,35
NJ26_S58NJ-3-4_18-29,NJ26_S58NJ-3-4,sand,1.3244335472572952,2.0578385978757265,0.03542000099999999,0.9999999999999999,92.5,2.1,5.4,22.606,59.69,,,SSIR26_NewJersey,0.1,0.1724,0.29,1.54,0.015180564784775915,8,0.03542000099999999,0.9999994672097785,1.4714558584537147,8.378360324934032,0.12092118943896667,0.014686880673398786,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,B2,False,35
NJ26_S58NJ-3-4_29-33,NJ26_S58NJ-3-4,sand,0.3149182675929754,2.7666333463593844,0.026520000999999998,0.4040400430376122,95.1,0.9,4.0,28.956000000000003,78.74000000000001,,,SSIR26_NewJersey,0.05,0.0862,0.401,1.56,0.01162935229479678,9,0.026520000999999998,0.4012541043937433,0.5556011885303989,10.999999999958089,0.09644202552585975,0.008743885520457868,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,B3,True,35
NJ26_S58NJ-3-4_33-50,NJ26_S58NJ-3-4,sand,0.3174867762360325,2.621755856752004,0.021420000999999994,0.3897994195892782,96.9,0.5,2.6,33.02,105.41,,,SSIR26_NewJersey,0.03,0.051719999999999995,0.389,1.53,0.011345878692032728,9,0.021420000999999994,0.38894027683856225,0.490696038986906,4.560273151156824,0.24252392589749935,0.010787425902717324,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,C,True,35
NJ26_S58NJ-3-5_0-7,NJ26_S58NJ-3-5,sand,0.4771583931084958,1.5949042207853275,0.024640000999994374,0.43320190591369523,92.9,4.3,2.8,9.398000000000001,8.89,,,SSIR26_NewJersey,0.31,0.53444,0.428,1.54,0.01702659912479953,9,0.013814216740674,0.4280164490289278,0.751244475960078,10.999999661298412,0.041858960853635094,0.014618232998699684,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,Ap,True,37
NJ26_S58NJ-3-5_7-12,NJ26_S58NJ-3-5,sand,0.2897444336154435,1.853079164221491,0.028980001,0.40194885862805596,91.19999999999999,5.3999999999999995,3.3999999999999995,11.938,24.130000000000003,,,SSIR26_NewJersey,0.13,0.22412,0.39299999999999996,1.61,0.018498590761725303,9,0.028980001,0.3916811104319891,0.3982982239650972,3.709502827124638,0.18804952080364226,0.01604763297333801,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,A21,True,37
NJ26_S58NJ-3-5_12-24,NJ26_S58NJ-3-5,sand,0.36702109689155965,2.041864473816304,0.025160000999999998,0.443078470766931,94.2,2.8,3.0,22.606,45.72,,,SSIR26_NewJersey,0.08,0.13792000000000001,0.43799999999999994,1.48,0.016305519285216386,9,0.025160000999999998,0.438035970322079,0.6337579701249373,10.999999999998346,0.0662963894773328,0.013289534972132734,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,A22,True,37
NJ26_S58NJ-3-5_24-37,NJ26_S58NJ-3-5,sand,0.3317619528411505,2.1899983752942753,0.028120000999999995,0.4408094066738237,94.2,2.2,3.6,25.4,77.47,,,SSIR26_NewJersey,0.06,0.10343999999999999,0.431,1.48,0.020574462201717617,9,0.028120000999999995,0.43170341690556596,0.575628637093321,10.999999999984706,0.07109054508267681,0.014534638737353769,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,B2,True,37
NJ26_S58NJ-3-5_37-44,NJ26_S58NJ-3-5,sand,0.2681584756003338,3.0608884506106833,0.026010000999999994,0.3919905083170342,94.0,3.2,2.8,18.288,102.87,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.39399999999999996,1.53,0.010306829472497486,9,0.026010000999999994,0.39278679680861356,0.21830485222865664,2.7092050338941442,0.9799999999999999,0.010123156019583867,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,B & C1,True,37
NJ26_S58NJ-3-5_44-53,NJ26_S58NJ-3-5,sand,0.3009089870518915,2.400318299582148,0.032340001,0.37359661225812846,88.39999999999999,5.8999999999999995,5.699999999999999,7.62,123.19,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.37,1.54,0.01441797472662187,9,0.032340001,0.37002421677273317,0.5682082550850044,10.99999999999784,0.075616958699835,0.012427878889757781,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,IIC2,True,37
NJ26_S58NJ-3-5_53-70,NJ26_S58NJ-3-5,sand,0.4319124292564477,1.8288472586876776,0.018960000999999994,0.37318422183360017,95.5,2.2,2.3,20.32,156.21,,,SSIR26_NewJersey,0.02,0.034480000000000004,0.37,1.58,0.012968033463550067,9,0.018960000999999994,0.3699745228199493,0.6553478726934002,4.324461613280862,0.15335707659725503,0.011434053936625131,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Evesboro sand,Burlington,IIC3,True,37
NJ26_S60NJ-4-3_0-10,NJ26_S60NJ-4-3,sandy loam,0.9780186888911945,1.191520502606826,2.2813641294212503e-20,0.3343224124563403,69.9,19.5,10.6,5.3340000000000005,12.7,,,SSIR26_NewJersey,0.95,1.6378,0.33299999999999996,1.62,0.009133315750603258,9,5e-324,0.3330005475247465,1.2178552418216422,9.133912015854742,0.020000040498361196,0.008631580217328806,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Camden,Ap,True,41
NJ26_S60NJ-4-3_10-16,NJ26_S60NJ-4-3,sandy loam,0.6302117309818636,1.1856837446895405,6.688168842797505e-21,0.2697475455941538,73.7,16.4,9.9,1.016,33.019999999999996,,,SSIR26_NewJersey,0.22,0.37928,0.267,1.81,0.010943265435782794,9,1.2277951896610363e-26,0.267058866544763,0.819041863192284,8.701523559180576,0.02000000000527807,0.010135339528194412,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Camden,B2,True,41
NJ26_S60NJ-4-3_16-22,NJ26_S60NJ-4-3,loamy sand,0.9038039534469922,1.2717162267253794,0.02737036005194045,0.3004856043939471,80.5,10.0,9.5,2.7940000000000005,48.260000000000005,,,SSIR26_NewJersey,0.14,0.24136000000000002,0.29600000000000004,1.75,0.017540896428332224,9,0.03545446045750614,0.29601277710723833,0.9325887360945727,10.999999947987156,0.026171590143171296,0.015922781374474743,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Camden,B3,True,41
NJ26_S60NJ-4-3_22-60,NJ26_S60NJ-4-3,sand,0.5804871337194175,1.97340383315472,0.030420000999999995,0.30403192502094545,91.2,3.0,5.8,22.86,104.14,,,SSIR26_NewJersey,0.04,0.06896000000000001,0.301,1.69,0.016710857236922883,9,0.030420000999999995,0.30102926072799246,0.7933115568006462,10.999999982864816,0.0739804846024599,0.014705891892736446,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Series not designated,Camden,C,True,41
NJ26_S59NJ-13-4_7-18,NJ26_S59NJ-13-4,sandy loam,2.4116385832293443,1.2685359145366264,0.045168813026041456,0.5043001413091706,71.2,16.2,12.6,36.068,31.75,,,SSIR26_NewJersey,0.55,0.9482,0.503,1.27,0.021660820035320175,9,0.050995204757265086,0.503000039495537,2.3889401205001515,8.168904865070672,0.03406561795160346,0.021030647693131514,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,B1,True,43
NJ26_S59NJ-13-4_18-27,NJ26_S59NJ-13-4,sandy loam,3.3477708425534085,1.1436640665665183,0.013281199885130412,0.4627637470148373,71.1,10.3,18.6,18.541999999999998,57.15,,,SSIR26_NewJersey,0.14,0.24136000000000002,0.462,1.36,0.016440443166107377,9,0.019568614141853426,0.4620000349178556,3.4009482191261644,6.62052161300527,0.02215802481864775,0.016162049918794334,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,B2t,True,43
NJ26_S59NJ-13-4_27-33,NJ26_S59NJ-13-4,sandy loam,1.0064269045014473,1.3965882578160072,0.1260684156215994,0.4567556018215799,76.9,8.5,14.6,19.304,76.2,,,SSIR26_NewJersey,0.1,0.1724,0.455,1.38,0.010513051474373968,9,0.12189975149620014,0.45500022651904914,1.256987034535112,10.999186154159586,0.0329226863084923,0.009096171779848967,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,B3t,True,43
NJ26_S59NJ-13-4_33-48,NJ26_S59NJ-13-4,loamy sand,1.0466683489291582,1.3744004445010836,0.10841767237488821,0.4480995148592377,82.69999999999999,5.8999999999999995,11.399999999999999,22.098,102.87,,,SSIR26_NewJersey,0.07,0.12068000000000001,0.446,1.37,0.013615759982307027,9,0.10537613880398523,0.4460002683581972,1.2648080643547546,10.988875300562068,0.03177472901180301,0.012299662153298902,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,C,True,43
NJ26_S59NJ-13-3_1-3,NJ26_S59NJ-13-3,loamy sand,0.9558743359532405,1.3797259448634127,0.06942093130629089,0.533516597544657,80.0,10.1,9.9,59.944,5.08,,,SSIR26_NewJersey,1.2,2.0688,0.528,1.17,0.029798515634490704,9,0.07274455450064851,0.5280044917868543,1.054222417846243,10.999999369583508,0.03450312401763519,0.027426055615796526,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,A2,True,45
NJ26_S59NJ-13-3_3-8,NJ26_S59NJ-13-3,sandy loam,0.4926851466414019,1.241001733927599,2.994443093193696e-34,0.4740031336786558,76.8,10.4,12.8,41.147999999999996,13.97,,,SSIR26_NewJersey,0.78,1.3447200000000001,0.491,1.26,0.023561057625311594,9,2.0002770781551803e-32,0.4735531171571531,0.35843984697544645,1.01,0.25811450848143386,0.02169693530413126,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,B1,True,45
NJ26_S59NJ-13-3_8-17,NJ26_S59NJ-13-3,sandy clay loam,2.1787233983038776,1.121989623192841,2.187330237386222e-19,0.4863821446884351,69.3,8.7,22.0,18.288,31.75,,,SSIR26_NewJersey,0.41,0.7068399999999999,0.488,1.29,0.00968378182124604,9,3.503292326261231e-18,0.48612231214030854,2.015926817446204,1.0100000000000013,0.12232919992142582,0.009408368844588373,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,B21t,True,45
NJ26_S59NJ-13-3_17-25,NJ26_S59NJ-13-3,sandy clay loam,1.7482109310567049,1.093379292603613,4.492931628168346e-18,0.4812369558521922,62.2,9.2,28.6,11.938,53.34,,,SSIR26_NewJersey,0.28,0.48272000000000004,0.485,1.33,0.02162890831861171,9,2.19891182120542e-22,0.48055143984928933,1.581423856310878,1.01,0.09389886989768158,0.021466700898596588,undisturbed,"SSIR 26 (Rutgers): 0-1 bar and Ks on saturated 3-inch cores, 2-15 bar crushed",Colts Neck taxadjunct,Monmouth,B22t,True,45
