layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,rmse,sample_type,sample_type_source,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
UNSODA_2002,UNSODA_P200,silt loam,0.1173904854285143,1.1322411052711685,1.7157717619297008e-15,0.3688836749479525,16.025,59.075,24.9,,47.0,0.0062889890978063,undisturbed,UNSODA lab comment: undisturbed samples,2.0935414723285674e-20,0.3709189296283871,0.1090105180111811,1.01,0.1345678871356541,0.0060580332544112
UNSODA_2010,UNSODA_P201,loam,0.709199485588435,1.13260636151995,1.172894847031241e-21,0.4069701586717835,27.0,47.7,25.3,,15.0,0.0066376546418266,undisturbed,UNSODA lab comment: undisturbed samples,2.2671394973998136e-19,0.4106253797169183,0.7027235190485435,1.01,0.1333007481933591,0.0064342408358462
UNSODA_2011,UNSODA_P201,loam,0.0664917530424931,1.1423566784365409,2.582048350019083e-19,0.3700749296116501,24.750000000000007,49.64999999999999,25.6,,37.0,0.0077390328693252,undisturbed,UNSODA lab comment: undisturbed samples,3.4797672248218993e-20,0.3716034315547213,0.0574408801873138,1.01,0.1477864330752428,0.0072690991704996
UNSODA_2012,UNSODA_P201,loam,0.1852084134456939,1.1749495927916025,0.0313865767920843,0.3942872844017597,25.5,49.1,25.4,,47.0,0.003572585226788,undisturbed,UNSODA lab comment: undisturbed samples,0.0740116941855065,0.3960591271247562,0.1327364151372584,1.01,0.2304656228384987,0.003233872409243
UNSODA_2020,UNSODA_P202,clay,0.6713342430031856,1.4810189278047827,0.5058050479403402,0.685077622241134,4.400000000000004,33.599999999999994,62.0,12.420833333333334,23.0,0.0028478906633754,undisturbed,UNSODA lab comment: undisturbed samples,0.3171978544952485,0.6838510940741093,1.5271347180305614,6.293155785985948,0.02,0.0014409852390373
UNSODA_2021,UNSODA_P202,clay,0.4304958650433791,1.696231544044033,0.5632123244388763,0.6477154548692433,4.400000000000004,33.599999999999994,62.0,9.3625,61.0,0.0017299924326497,undisturbed,UNSODA lab comment: undisturbed samples,0.4501109724495271,0.6463722215933171,1.0133256611017711,6.739245245020642,0.02,0.0004135781321475
UNSODA_2022,UNSODA_P202,clay,0.5663191110211089,1.903227159742588,0.5545597678166507,0.6723406327373697,4.400000000000004,33.599999999999994,62.0,4.708333333333333,107.0,0.0031155953952062,undisturbed,UNSODA lab comment: undisturbed samples,0.5106359874555668,0.6705813107070414,1.1262113810995056,5.881584269211433,0.0582995822695377,0.0019600975464652
UNSODA_2100,UNSODA_P210,sand,0.6295997136694753,1.5746432296139614,0.0162291812529617,0.3717206395306496,92.4,3.4999999999999996,4.1000000000000005,15.416666666666666,15.0,0.0047860321020313,disturbed,UNSODA lab comment: packed or disturbed samples,0.0234366780523131,0.3742988170352238,0.3134315225484463,1.1401159382617458,0.7251996904720018,0.0025079317153588
UNSODA_2101,UNSODA_P210,loamy sand,1.2647743026308471,1.4088389461391635,1.1358053973128195e-10,0.4057841575494879,87.4,5.6,7.000000000000001,19.708333333333332,40.5,0.0057495041934675,disturbed,UNSODA lab comment: packed or disturbed samples,1.1358053973128195e-10,0.4057841575494879,1.2647743026308471,1.4088389461391635,0.2901956588150559,
UNSODA_2102,UNSODA_P210,loamy sand,0.9304036922881748,1.5921896289178448,0.0326878623269931,0.4158294106662022,85.2,4.3,10.5,29.833333333333332,61.0,0.0046893888517002,disturbed,UNSODA lab comment: packed or disturbed samples,0.0266772860447478,0.4150106551277459,1.3893208530457744,2.633009233743054,0.1846226317116849,0.0038701362150042
UNSODA_2103,UNSODA_P210,loamy sand,1.05475542149307,1.5062189857493706,0.0308954705546262,0.4010681436939957,84.0,5.8999999999999995,10.1,20.791666666666668,85.0,0.0068356353555753,disturbed,UNSODA lab comment: packed or disturbed samples,0.0380446539033826,0.4019419338999115,0.4341380733153686,1.01,0.7403907385694927,0.005613733437321
UNSODA_2104,UNSODA_P210,loamy sand,0.7299419095767122,1.6201072641064682,0.0331860772883125,0.3950432762031208,87.5,3.9000000000000106,8.599999999999989,23.014375,127.0,0.0068083811750804,disturbed,UNSODA lab comment: packed or disturbed samples,0.0409247447921086,0.3976118044726624,0.2627735547070232,1.0711796610680715,0.9799999999999994,0.0017852767014816
UNSODA_2105,UNSODA_P210,loamy sand,0.6510209227318686,1.5516443553716095,0.0285893424703419,0.3871062804838111,87.2,4.5,8.3,19.083333333333332,217.5,0.0152158987324373,disturbed,UNSODA lab comment: packed or disturbed samples,0.037817482070374,0.3898003897689521,0.2041993363673686,1.0100000000000853,0.9799999999998864,0.0112188463699542
UNSODA_2110,UNSODA_P211,loamy sand,0.2252962193991018,2.1607890660703335,0.1455871796162174,0.3504067225156436,78.0,18.0,4.0,0.68,11.5,0.0074525598025662,undisturbed,UNSODA lab comment: undisturbed samples,0.1210858408945649,0.3463496311271457,0.3462287389445366,4.1785213338217755,0.1614895789612058,0.0071120684535841
UNSODA_2111,UNSODA_P211,sandy loam,0.4885583071861629,1.3407491416999886,0.0881431747249777,0.2907578998780877,73.0,20.0,7.000000000000001,0.7599999999999999,29.5,0.00375230404813,undisturbed,UNSODA lab comment: undisturbed samples,0.1274940473520394,0.292794686111794,0.2194756575920463,1.03742447051101,0.665109446328017,0.0036745148639973
UNSODA_2120,UNSODA_P212,sand,0.3731243936039189,4.00144768167201,0.0620000009999999,0.3677451615159846,91.0,6.0,3.0,19.7,7.5,0.0110703737945609,undisturbed,UNSODA lab comment: undisturbed samples,0.0620000009999999,0.3632969937534757,0.5011576056272898,10.99999999999965,0.1745965021774139,0.0062648370329939
UNSODA_2121,UNSODA_P212,sand,0.3716387293533135,3.840668260269237,0.0670000009999999,0.3462605859689414,92.0,5.0,3.0,12.0,21.5,0.0090554638113133,undisturbed,UNSODA lab comment: undisturbed samples,0.0670000009999999,0.3433067215128467,0.4570309027874864,6.1039591412308125,0.3456911549964458,0.0082607096475193
UNSODA_2122,UNSODA_P212,loamy sand,0.4043027658189012,3.10928513949342,0.0900000009999999,0.3551425529672226,87.0,6.0,7.000000000000001,19.2,36.5,0.0083501335831729,undisturbed,UNSODA lab comment: undisturbed samples,0.0900000009999999,0.3508047423742631,0.5175999356556393,5.677717841115503,0.282396054138492,0.0074009202398863
UNSODA_2123,UNSODA_P212,loamy sand,0.4997399184524289,3.3188937721995946,0.0750000009999999,0.3922425104647727,88.0,4.999999999999999,7.000000000000001,32.2,53.0,0.0082107385520968,undisturbed,UNSODA lab comment: undisturbed samples,0.0750000009999999,0.386892302941713,0.6045270874998538,5.708480466487599,0.3289565691167064,0.0075147394677568
UNSODA_2124,UNSODA_P212,sand,0.4941000712041218,3.3820540268406116,0.0550000009999999,0.3746615422342437,90.0,5.0,5.0,42.3,79.0,0.0090896734106946,undisturbed,UNSODA lab comment: undisturbed samples,0.0550000009999999,0.373969938009854,0.5091322315977819,3.55700062505262,0.6477735804620692,0.0090810441594572
